"Translation Info:
#---------------------------
2344,19,94,"O, onların hepsini (ilmi ile kuşatmış) ve onları bir bir saymıştır.",""
2345,19,95,"Hepsi de ona kıyamet günü tek olarak gelecektir.",""
2346,19,96,"Muhakkak iman edip, salih amel işleyenlere Rahman bir sevgi verecektir.",""
2347,19,97,"Muttakileri müjdelemen ve inatçı bir kavmi uyarman için, bu Kur’an’ı senin dilin ile kolaylaştırdık.",""
2348,19,98,"Onlardan önce nice nesilleri yok ettik. Onlardan hiçbirini hissediyor veya onlara ait en küçük bir ses işitiyor musun?",""
2349,20,1,"Tâ-hâ",""
2350,20,2,"Biz sana Kur’ân’ı güçlük çekmen için indirmedik.",""
2351,20,3,"Ancak Allah'tan korkanlara bir öğüt olsun diye indirdik.",""
2352,20,4,"O, yeri ve yüksek gökleri yaratan Allah tarafından indirilmiştir.",""
2353,20,5,"Rahman Arş'a istivâ etmiştir.",""
2354,20,6,"Göklerde, yerde ve ikisinin arasında ve toprağın altında olan her şey O’nundur.",""
2355,20,7,"Sen sözünü açığa vursan bile muhakkak O saklı olanı da gizli olanı da bilir.",""
2356,20,8,"Allah odur ki Ondan başka (hak) ilâh yoktur. En güzel isimler yalnız Onundur.",""
2357,20,9,"Musa’nın haberi sana geldi mi?",""
2358,20,10,"Hani bir ateş görmüştü de ailesine: ""Siz durun, ben bir ateş gördüm. Belki size ondan bir kor getiririm veya ateşin yanında bir yol gösteren bulurum."" demişti.",""
2359,20,11,"Ateşin yanına geldiği zaman: ""Ey Musa!"" diye seslenildi.",""
2360,20,12,"""Ben senin Rabbinim! Ayakkabılarını çıkar. Sen mukaddes Tûvâ Vadisi'ndesin.""",""
2361,20,13,"Ben seni seçtim. Şimdi sana vahyolunanı dinle.",""
2362,20,14,"""Şüphesiz ben, Allah’ım. Benden başka (hak) ilah yok! Bana ibadet et, beni anmak için namazı ikame et.""",""
2363,20,15,"""Muhakkak kıyamet saati gelecektir. Her nefis yaptığının karşılığını görsün diye vaktini neredeyse büsbütün gizli tutacağım.""",""
2364,20,16,"“Ona iman etmeyen ve hevâsına uyan kimse ondan seni alıkoymasın. O takdirde helâk olursun.”",""
2365,20,17,"Şu sağ elindeki nedir Ey Musa?",""
2366,20,18,"""O asamdır. Ona dayanırım. Onunla koyunlarıma yaprak silkerim ve ondan başka işlerimde de yararlanırım."" dedi.",""
2367,20,19,"""Onu at, ey Musa!"" dedi.",""
2368,20,20,"Musa da onu attı. O bir anda hızla hareket eden bir yılan oluverdi.",""
2369,20,21,"""Onu al ve korkma!"" dedi. ""Onu ilk haline döndüreceğiz.""",""
2370,20,22,"""Başka bir alâmet olmak üzere de elini koltuğunun altına götür. Kusursuz, hastalıksız, bembeyaz olarak çıkacaktır.""",""
2371,20,23,"Böylece sana büyük mucizelerimizden gösterelim.",""
2372,20,24,"Firavun’a git, çünkü o iyice azdı.",""
2373,20,25,"""Rabbim gönlüme ferahlık ver!"" dedi.",""
2374,20,26,"İşimi kolaylaştır.",""
2375,20,27,"Dilimdeki düğümü çöz.",""
2376,20,28,"Sözümü iyi anlasınlar.",""
2377,20,29,"Bana ailemden bir yardımcı ver.",""
2378,20,30,"Kardeşim Harun’u.",""
2379,20,31,"Onunla arkamı güçlendir.",""
2380,20,32,"Ve onu işimde ortak yap ki",""
2381,20,33,"Seni çokça tesbih edebilelim.",""
2382,20,34,"Ve seni çokça zikredelim.",""
2383,20,35,"Çünkü sen bizi hakkıyla görensin.",""
2384,20,36,"""Ey Musa! İstediklerin sana verilmiştir."" diye buyurdu.",""
2385,20,37,"""Andolsun ki sana başka bir sefer daha lütufta bulunmuştuk.''",""
2386,20,38,"""Bir zaman, annene ilham edilmesi gerekeni şeyi ilham etmiştik.""",""
2387,20,39,"Musa’yı bir sandığa koy ve nehre (Nil'e) bırak. Nehir onu kıyıya atsın da, onu benim ve onun bir düşmanı alsın. Sana da ey Mûsâ! Gözümün önünde yetiştirilmen için tarafımdan sana bir sevgi bıraktım.""",""
2388,20,40,"Kız kardeşin gitmiş ve: ""O’na bakacak birini size göstereyim mi?"" demişti. Böylece seni, gözü aydın olsun ve üzülmesin diye annene geri döndürdük. Sen bir adam öldürmüştün de, seni yine üzüntüden kurtarmıştık. Bu şekilde seni (önceden de) imtihan etmiştik. Senelerce Medyen halkı arasında kalmıştın. Sonra da bir takdir üzere geldin ey Musa!",""
2389,20,41,"Ve seni kendim için (rasûl olarak) seçtim.",""
2390,20,42,"Sen ve kardeşin âyetlerimle gidin. Beni anmakta gevşeklik göstermeyin.",""
2391,20,43,"İkiniz Firavun’a gidin. Çünkü o haddini aşmıştır.",""
2392,20,44,"Ona yumuşak söz söyleyin, umulur ki öğüt alır ve korkar.",""
2393,20,45,"“Rabbimiz, biz, bize karşı aşırı gitmesinden yahut azgınlığını arttırmasından korkarız” dediler.",""
2394,20,46,"""Korkmayın! Ben sizinle beraberim. İşitir ve görürüm."" diye buyurdu.",""
2395,20,47,"Haydi gidin ona ve deyin ki: ""Biz, Rabbinin rasûlleriyiz. İsrailoğulları'nı bizimle gönder, onlara eziyet etme. Biz sana Rabbinden bir ayet getirdik. Selam hidayete uyanlarındır.""",""
2396,20,48,"""Bize vahyolundu ki, kim yalanlar ve yüz çevirirse ona azap vardır.""",""
2397,20,49,"""Sizin Rabbiniz kim ey Musa?"" dedi.",""
2398,20,50,"""Bizim Rabbimiz, her şeye yaratılışını veren ve sonra da doğru yolu gösterendir."" dedi.",""
2399,20,51,"""Önceki nesillerin durumu ne olacak?"" dedi.",""
2400,20,52,"""Onlarla ilgili bilgi Rabbimin katında bir kitaptadır."" dedi. ""Rabbim, şaşırmaz ve unutmaz.""",""
2401,20,53,"O yeryüzünü size bir döşek yapan, sizin için orada yollar açan ve gökten yağmur yağdırandır. Biz onunla çeşitli bitkilerden çifter çifter çıkardık.",""
2402,20,54,"Hem siz yiyin; hem de hayvanlarınızı otlatın. Şüphesiz bunda akıl sahipleri için ayetler vardır.",""
2403,20,55,"Sizi topraktan yarattık, sizi oraya döndüreceğiz ve sizi bir kere daha oradan çıkaracağız.",""
2404,20,56,"Ona ayetlerimizin hepsini göstermiştik. Fakat o yalanladı ve diretti.",""
2405,20,57,"Ve dedi ki: ""Sihrinle bizi yurdumuzdan çıkarmaya mı geldin Ey Musa?""",""
2406,20,58,"""Biz de mutlaka sana karşı onun gibi bir sihir yapacağız. Bunun için seninle bizim aramızda; uygun bir yerde, senin de, bizim de gelebileceğimiz bir buluşma vakti belirle.""",""
2407,20,59,"Musa da: ""Buluşma zamanımız bayram günü ve insanların bir araya toplandığı kuşluk vaktidir."" dedi.",""
2408,20,60,"Firavun dönüp hilesini topladı, sonra geldi.",""
2409,20,61,"Musa onlara: ""Yazıklar olsun size! Allah’a karşı yalan uydurmayın. Sonra bir azapla sizi helâk eder. Allah’a karşı yalan uyduran mutlaka hüsrana uğramıştır."" dedi.",""
2410,20,62,"Sihirbazlar durumlarını aralarında tartışarak gizlice fısıldaştılar.",""
2411,20,63,"""Bu iki sihirbaz sihirleriyle sizi yurdunuzdan çıkarmak ve üstün olan (sihir) yolunuzu da yok etmek istiyor."" dediler.",""
2412,20,64,"“O bakımdan bütün hilelerinizi bir araya getirip saf saf gelin. Çünkü bugün kim üstün gelirse umduğunu elde eder.”",""
2413,20,65,"Sihirbazlar: “Ey Mûsâ! Ya önce sen at ya da ilk atan biz olalım.” dediler.",""
2414,20,66,"""Hayır! Siz atın!"" dedi. Bunun üzerine ipleri ve değnekleri sihirlerinden ötürü kendisine sanki yürüyorlarmış gibi göründü.",""
2415,20,67,"Musa, içten içe bir korkuya kapıldı.",""
2416,20,68,"""Korkma! Şüphesiz sen daha üstünsün."" dedik.",""
2417,20,69,"""Sağ elindekini (âsânı) at!"" Onların yaptığını yutsun. Onların yaptıkları ancak bir büyücü hilesidir. Büyücü nerede olursa olsun kesinlikle kurtuluşa eremez.",""
2418,20,70,"Derken büyücüler secdeye kapandılar. “Harun ve Musa’nın Rabbine iman ettik.” dediler.",""
2419,20,71,"(Firavun) dedi ki: ""Ben size izin vermeden önce ona iman mı ettiniz? Demek ki o, size sihri öğreten büyüğünüzdür. Ben de sizin ellerinizi ve ayaklarınızı çaprazlama kestireceğim ve sizi hurma dalına asacağım. O zaman göreceksiniz hangimizin azabı daha şiddetli ve kalıcı imiş.""",""
2420,20,72,"""Seni, bize gelen apaçık mucizelere ve bizi yaratana üstün tutmayacağız. Ne hüküm verirsen ver. Sen ancak bu dünya hayatında hüküm verebilirsin."" dediler.",""
2421,20,73,"""Gerçekten biz, günahlarımızı ve bizi işlemeye zorladığın büyüyü bağışlayarak bizi affetsin diye Rabbimize iman ettik. Allah’ın vereceği mükâfat daha hayırlı ve daha kalıcıdır.""",""
2422,20,74,"Gerçek şu ki, kim Rabbine günahkâr olarak gelirse onun için cehennem vardır. Orada ne ölür, ne de (güzel bir hayat) yaşar.",""
2423,20,75,"Kim de Mü'min ve salih amel işlemiş olarak gelirse, işte onlar için de en yüksek dereceler vardır.",""
2424,20,76,"İçinde temelli kalacakları, alt kısmından ırmakların aktığı Adn Cennetleri vardır. İşte bu arınanların mükâfatıdır.",""
2425,20,77,"Şüphesiz Musa'ya, yetişilmesinden korkmadan ve (boğulmaktan) endişe duymaksızın kullarımı geceleyin yürüyüşe geçir ve onlara denizde kuru bir yol aç diye vahyettik.",""
2426,20,78,"Firavun askerleriyle onları takip etti. Denizden onları kaplayacak olan su kaplayıverdi.",""
2427,20,79,"Firavun; halkını saptırdı, hidayet yolunu göstermedi.",""
2428,20,80,"Ey İsrailoğulları! Sizi düşmanlarınızdan kurtardık. Tûr’un sağ tarafını size vadettik. Size kudret helvası ve bıldırcın indirdik.",""
2429,20,81,"Size rızık olarak verdiklerimizin temiz olanlarından yiyiniz, bu hususta taşkınlık ve nankörlük de etmeyiniz; sonra size gazabım iner. Gazabıma uğrayan yıkılıp yok olur gider.",""
2430,20,82,"Ben elbette, tevbe edeni ve iman edip salih amel işleyen sonra da hidayete erişen kimseyi bağışlarım.",""
2431,20,83,"""Musa! Seni milletinden daha çabuk gelmeye sevkeden nedir?"" dedik.",""
2432,20,84,"“Onlar da arkamdan geliyorlar. Rabbim! Razı olasın diye ben sana (gelmekte) acele ettim.” dedi.",""
2433,20,85,"Buyurdu ki: ""Senden sonra biz kavmini imtihan ettik. Sonra Sâmirî de onları saptırdı.""",""
2434,20,86,"Musa kızgın ve kederli bir şekilde kavmine döndü. Dedi ki: “Ey kavmim, Rabbiniz size güzel bir vaatte bulunmadı mı? Yoksa aradan geçen süre size uzun mu geldi, yahut üzerinize Rabbinizden bir gazabın gelmesini mi istediniz de bana olan vaadinizde durmadınız?”",""
2435,20,87,"Dediler ki, “Sana verdiğimiz sözden kendi isteğimizle caymış değiliz. Fakat biz Mısır halkının mücevheratından yüklü miktarlarda takınmıştık. İşte onları ateşe attık. Sâmirî de aynı şekilde attı.”",""
2436,20,88,"Böylece o, kendilerine böğüren bir buzağı heykeli çıkardı ve: ""Bu, sizin ilahınızdır, Musa’nın da ilahıdır. Fakat o unuttu."" dediler.",""
2437,20,89,"Onun kendilerine bir sözle cevap vermediğini ve onlara bir zarar veya fayda sağlamaya gücü olmadığını görmüyorlar mı?",""
2438,20,90,"Andolsun ki daha önce Harun onlara şöyle demişti: “Kavmim siz bununla ancak sınandınız. Muhakkak sizin Rabbiniz Rahman’dır. O halde bana uyun, emrime itaat edin.”",""
2439,20,91,"Onlar ise: ""Musa bize geri dönünceye kadar başında dikilip buna ibadet etmeye devam edeceğiz."" dediler.",""
2440,20,92,"“Ey Harun” dedi. “Onların sapıttıklarını görünce seni alıkoyan ne oldu?",""
2441,20,93,"""Bana tabi olmadın, emrime karşı mı geldin?""",""
2442,20,94,"Dedi ki: “Anamın oğlu! Sakalıma, başıma yapışma. Ben, bana: İsrailoğulları arasında tefrika çıkardın ve benim sözüme (neden) uymadın, diyeceğinden korktum.”",""
2443,20,95,"Senin bu yaptığın nedir ey Sâmirî?",""
2444,20,96,"O da: ""Onların görmedikleri bir şey gördüm ve elçinin (Cebrail -aleyhisselam-'ın) izinden bir avuç (toprak) avuçladım ve onu (erimiş mücevheratın içine) attım. İşte nefsim bunu bana hoş gösterdi."" dedi.",""
2445,20,97,"Musa: ""Haydi git. Artık (ceza olarak) hayatın boyunca bana dokunmayın diyeceksin. Bir de senin için hiç kaçamayacağın bir azap günü var. Üzerine sarılıp ibadet ettiğin ilahına bir bak, şimdi onu yakacağız. Sonra parça parça edip denize savuracağız."" dedi.",""
2446,20,98,"Sizin ilahınız ancak, kendisinden başka (hak) ilah olmayan Allah’tır. O her şeyi ilmiyle kuşatmıştır.",""
2447,20,99,"İşte geçmiş olanların haberlerinden sana böylece anlatıyoruz. Şüphe yok ki sana katımızdan bir zikir (öğüt) verdik.",""
2448,20,100,"Kim ondan yüz çevirirse şüphesiz ki o, kıyamet gününde ağır bir günah yükü yüklenecektir.",""
2449,20,101,"O kimseler onda ebediyen kalacaklardır. Kıyamet gününde o onlar için ne kötü bir yük olacaktır!",""
2450,20,102,"Sûr’a üflendiği gün, işte o gün suçluların gözleri (korkudan) mavi halde haşrederiz.",""
2451,20,103,"""Kendi aralarında gizlice siz ancak on gün kaldınız diye fısıldaşırlar.""",""
2452,20,104,"Biz, onların söylediklerini daha iyi biliriz. En tutarlı görüş sahibi olanı “Sadece bir gün kaldınız."" der.",""
2453,20,105,"Sana dağlardan soruyorlar. De ki: ""Rabbim onları un ufak edecektir.""",""
2454,20,106,"Yerlerini de dümdüz edecektir.",""
2455,20,107,"Artık orada ne bir çukur, ne de bir tümsek görebilirsin?",""
2456,20,108,"O günde davetçiye uyarlar. Hiçbir tarafa sapmayarak giderler. Rahman’ın huzurunda sesler kısılmış olacak. Kıpırdayan dudakların fısıltısından başkasını duyamayacaksın.",""
2457,20,109,"O gün, Rahman’ın izin verdiği ve sözünden razı olduğu kimselerden başkasına şefaat fayda vermez.",""
2458,20,110,"Allah; önlerindekini de, arkalarındakini de bilir. Onların hiçbirinin ilmi O'nu kuşatamaz.",""
2459,20,111,"Ve yüzler Hayy ve Kayyum olan Allah için eğilip boyun bükmüştür. Zulüm yüklenen hüsrana uğramıştır.",""
2460,20,112,"Mümin olarak salih amel işleyen kimse, zulme uğratılmaktan da korkmaz, (hakkının) eksiltilmesinden de.",""
2461,20,113,"Böylece onu Arapça bir Kur’ân olarak indirdik ve onda tehditlerimizi tekrar ettik. Olur ki korkarlar yahut o onlara bir ibret ve öğüt olur.",""
2462,20,114,"Gerçek Melik/Hükümran olan Allah yücedir. Sana vahyedilmesi tamamlanmadan önce Kur’an’ı okumakta acele etme ve: “Rabbim! İlmimi arttır.” de.",""
2463,20,115,"Andolsun ki biz daha önce Adem’e vahyetmiştik. Fakat o unuttu, biz onu azimli bulmadık.",""
2464,20,116,"Hani meleklere: Adem'e secde edin demiştik de, hemen secde ettiler. İblis ise kaçındı.",""
2465,20,117,"""Ey Adem! Bu senin ve eşinin düşmanıdır. Sakın sizi cennetten çıkarmasın; sonra bedbaht, mutsuz olursun."" dedik.",""
2466,20,118,"Oysa Cennet'te ne acıkırsın, ne de açık/çıplak kalırsın.",""
2467,20,119,"Ne susuzluk hissedersin, ne de güneşin sıcağında kalırsın.",""
2468,20,120,"Sonunda Şeytan ona vesvese verdi: ""Ey Adem!"" dedi. ""Sana ebedilik/sonsuzluk ağacını ve yok olmayacak bir saltanatı göstereyim mi?""",""
2469,20,121,"Nihayet ondan yediler. Bunun üzerine kendilerine ayıp yerleri göründü. Üstlerini cennet yaprağı ile örtmeye çalıştılar. (Bu suretle) Âdem Rabbine âsi olup yolunu şaşırdı",""
2470,20,122,"Sonra Rabbi; onu seçti, tevbesini kabul etti ve hidayete erdirdi.",""
2471,20,123,"Birbirinize düşman olarak hepiniz oradan inin. Benden size bir hidayet gelir de, kim benim hidayetime uyarsa o sapmaz ve bedbaht da olmaz.",""
2472,20,124,"Kim de benim zikrimden yüz çevirirse, gerçekten onun için dar,sıkıntılı bir hayat vardır ve biz onu kıyamet günü kör olarak haşredeceğiz.",""
2473,20,125,"O da şöyle der: ""Rabbim beni niçin kör olarak haşrettin? Ben, gören birisiydim.""",""
2474,20,126,"(Allah da) der ki: ""İşte böyle, sana ayetlerimiz gelmişti de sen onları unutmuş idin. Bugün sen de unutulacaksın.""",""
2475,20,127,"Haddi aşıp, Rabbinin âyetlerine iman etmeyenleri de böylece cezalandırırız. Âhiret azabı ise elbette daha şiddetli ve daha kalıcıdır.",""
2476,20,128,"Kendilerinden önceki nice nesilleri helâk etmiş olmamız, onları hidayete erdirmedi mi? (Oysa) Onların kaldıkları yerlerde gezinip durmaktadırlar. Şüphesiz bunda akıl sahipleri için ibretler vardır.",""
2477,20,129,"Eğer Rabbinden geçmiş bir söz ve belirlenmiş bir süre/ecel olmasaydı, kuşkusuz (azap) kaçınılmaz olurdu.",""
2478,20,130,"Söyledikleri sözlere sabret, güneş doğmadan önce ve batmadan önce ve gece saatlerinde de Rabbini hamd ederek tesbit et. Gün boyunca da tesbih et ki, hoşnutluğa eresin.",""
2479,20,131,"Onlardan bir kısmına bunlarla kendilerini imtihan edelim diye dünya hayatının süsü olarak verip, faydalandırdığımız şeylere gözlerini dikme. Rabbinin rızkı ise daha hayırlı ve daha kalıcıdır.",""
2480,20,132,"Sen aile halkına namazı emret, kendin de sabırla ona devam et. Senden rızık istemiyoruz. Biz seni rızıklandırıyoruz. Güzel akıbet ise takva sahiplerinindir.",""
2481,20,133,"""Bize, Rabbinden bir mucize getirmeli değil miydi?"" dediler. Önceki kitaplarda olanların apaçık delili (olan Kur’an) onlara gelmedi mi?",""
2482,20,134,"Biz onları bundan önce bir azap ile helâk etmiş olsaydık; elbette şöyle diyeceklerdi: “Rabbimiz, bize bir peygamber gönderseydin de alçalmadan, rezil olmadan önce ayetlerine uysaydık.""",""
2483,20,135,"De ki: ""Herkes beklemektedir. Siz de bekleyedurun. Yakında kimin doğru yolun sahipleri ve kimin doğru yolu bulmuş olduğunu göreceksiniz.""",""
2484,21,1,"İnsanların hesaba çekilmeleri yaklaştı. Hâlbuki onlar gaflet içinde yüz çevirmekteler.",""
2485,21,2,"Rablerinden kendilerine her yeni öğüt geldiğinde, onlar mutlaka onu alay ederek dinlerler.",""
2486,21,3,"Kalpleri başka şeylerle meşguldür. Zulmedenler, aralarında gizlice danışıp: ""Bu sizin benzeriniz olan bir beşer değil mi? Öyleyken, siz şimdi gözünüz göre göre büyüye mi geleceksiniz?”",""
2487,21,4,"Peygamber, (onlara) dedi ki: “Rabbim yerdeki ve gökteki her sözü bilir. O, hakkıyla işitendir, hakkıyla bilendir.''",""
2488,21,5,"Onlar, “Hayır, bunlar (Kur'an) anlamsız rüyalardır. Üstelik, onu kendisi uydurdu; dahası, o bir şairdir. Eğer böyle değilse, önceki peygamberlerin (mucizelerle) gönderildikleri gibi o da bize bir mucize getirsin.” dediler.",""
2489,21,6,"Onlardan önce helâk ettiğimiz hiçbir memleket halkı iman etmedi de şimdi bunlar mı iman edecekler?",""
2490,21,7,"Senden önce de ancak kendilerine vahyettiğimiz birtakım erkekleri peygamber gönderdik. Eğer bilmiyorsanız ilim sahiplerine sorun.",""
2491,21,8,"Biz onları yemek yemez birer ceset kılmadık. Onlar ölümsüz de değillerdi.",""
2492,21,9,"Sonra onlara verdiğimiz sözümüzde durup, onları ve dilediğimiz kimseleri kurtarıp, haddi aşanları da helâk ettik.",""
2493,21,10,"Andolsun, size öyle bir kitap indirdik ki sizin bütün şeref ve şanınız ondadır. Hâlâ aklınızı kullanmayacak mısınız?",""
2494,21,11,"Biz zulmetmekte olan nice memleketleri kırıp geçirdik ve onlardan sonra başka kavimler yarattık.",""
2495,21,12,"Onlar azabımızı hissedince, hemen oradan süratle kaçıyorlardı.",""
2496,21,13,"(Onlara): “Kaçışmayın. İçinde bulunduğunuz refaha ve evlerinize dönün. Çünkü siz sorguya çekileceksiniz” (denildi.)",""
2497,21,14,"“Eyvah bizlere! Bizler gerçekten zalim kimseler idik.” dediler.",""
2498,21,15,"Biz onları biçilmiş ekin, sönmüş ateş gibi yapıncaya kadar bu feryatları devam etti.",""
2499,21,16,"Biz yeri, göğü ve arasındakileri oyun olsun diye yaratmadık.",""
2500,21,17,"Eğer biz eğlence edinmek isteseydik, elbette onu kendi katımızdan edinirdik. Fakat biz (bunu) yapanlar değiliz.",""
2501,21,18,"Bilâkis, biz hakkı batılın üstüne bırakırız. O da o, batılın işini bitirir. Bir de bakarsın ki batıl, yok olup gitmiştir. (Allah’ı) vasfettiğiniz sıfatlardan dolayı yazıklar olsun size!",""
2502,21,19,"Göklerde ve yerde kim varsa Allah'ındır. O’nun katındakiler, O'na ibadet hususunda kibirlenmez ve yorulmazlar.",""
2503,21,20,"Gece ve gündüz durmaksızın O’nu tesbih ederler.",""
2504,21,21,"Yoksa onlar, yeryüzünde ilahlar edindiler de onlar mı ölüyü diriltecekler?",""
2505,21,22,"Eğer yerde ve gökte Allah’tan başka ilâhlar olsaydı, kesinlikle ikisinin de düzeni bozulurdu. Demek ki, Arş’ın Rabbi Allah, onların vasfettiği sıfatlardan münezzeh ve yücedir.",""
2506,21,23,"O, yaptıklarından sorulmaz, oysa onlar sorguya çekilirler.",""
2507,21,24,"Yoksa O'ndan başka ilahlar mı edindiler? De ki: “Delilinizi getirin. İşte bu, benimle birlikte olanların zikri (kitabı) ve (bu da) benden öncekilerin zikri (kitabı)!” Hayır, onların çoğu hakkı bilmezler; bu yüzden de yüz çevirirler.",""
2508,21,25,"Senden önce gönderdiğimiz bütün peygamberlere: “Şüphesiz, benden başka (hak) ilâh yoktur. Öyleyse yalnız bana ibadet edin!” diye vahyetmişizdir.",""
2509,21,26,"(Böyle iken) “Rahmân, çocuk edindi” dediler. O bundan münezzehtir, yücedir. Hayır! (Evlat diye niteledikleri) o melekler ikram edilmiş kullardır.",""
2510,21,27,"Onun sözünün önüne geçmezler ve O'nun emri gereğince iş görürler.",""
2511,21,28,"Allah, onların önlerindekini de arkalarındakini de (yaptıklarını da yapacaklarını da) bilir. Onlar, O’nun razı olduğu kimselerden başkasına şefaat etmezler ve hepsi O’nun korkusuyla titrerler.",""
2512,21,29,"İçlerinden her kim; “Allah’tan başka ben de şüphesiz bir ilâhım” derse, böylesini Cehennem'le cezalandırırız. İşte biz zalimleri böyle cezalandırırız.",""
2513,21,30,"Kâfirler, görmez mi ki gökler ve yer birleşik iken onları (biz) ayırdık ve her şeye sudan hayat verdik. Hâlâ iman etmezler mi?",""
2514,21,31,"Sarsılmasınlar diye yeryüzünde sabit dağlar kıldık, yol bulmaları için orada geniş geniş yollar var ettik.",""
2515,21,32,"Gökyüzünü de korunmuş bir tavan yaptık. Buna rağmen onlar, bundaki ayetlerden yüz çevirmektedirler.",""
2516,21,33,"O, geceyi ve gündüzü, Güneş'i ve Ay'ı yaratandır. Her biri bir yörüngede yüzmektedir.",""
2517,21,34,"Biz, senden önce de hiçbir beşere ölümsüzlük vermedik. Şimdi sen ölürsen, onlar ebedî mi kalacaklar?",""
2518,21,35,"Her nefİs ölümü tadıcıdır. Biz sizi şer ve hayırla imtihan olmak üzere deneriz. Sonunda bize döndürüleceksiniz.",""
2519,21,36,"Kâfirler seni gördükleri zaman ancak alaya alırlar. “Bu mu ilâhlarınızı diline dolayan?” derler. Hâlbuki kendileri Rahman’ın kitabını inkâr ediyorlar.",""
2520,21,37,"İnsan çok aceleci (tez canlı) yaratılmıştır. Size yakında âyetlerimi göstereceğim. Şimdi acele etmeyin.",""
2521,21,38,"Bir de; “Eğer doğru söyleyenler iseniz, bu tehdit ne zaman gerçekleşecek?” diyorlar.",""
2522,21,39,"O kâfirler, yüzlerinden ve sırtlarından ateşi savamayacakları ve hiçbir yardım da görmeyecekleri vakti bir bilseler!",""
2523,21,40,"Şüphesiz o (tehdit edildikleri azap) onlara ansızın gelecek de kendilerini şaşkınlıktan dondurup bırakacak. Artık ne onu geri çevirmeye güçleri yetecek, ne de kendilerine göz açtırılacak.",""
2524,21,41,"Andolsun, senden önce de birçok peygamberle alay edildi de içlerinden alay edenleri, o alaya aldıkları şey kuşatıverdi.",""
2525,21,42,"(Ey Muhammed!) De ki: “(Size azap edecek olsa) gece ve gündüz Rahmân’ın azabından sizi kim koruyacak?” Öyle iken onlar Rablerinin zikrinden yüz çevirmekteler.",""
2526,21,43,"Yoksa bizim dışımızda onları koruyacak ilâhları mı var? O ilâh edindikleri nesneler kendilerine bile yardım edemezler. Zaten onlar bizden de yardım görmezler.",""
2527,21,44,"Evet, biz onları da atalarını da faydalandırdık. Öyle ki uzun süre yaşadılar. Ama, artık görmüyorlar mı ki, biz yeryüzünü çevresinden eksiltiyoruz? O halde onlar mı galip gelecekler?",""
2528,21,45,"De ki: “Ben sizi ancak vahiy ile uyarıyorum.” Ama sağırlar uyarıldıkları vakit çağrıyı işitmezler.",""
2529,21,46,"Onlara Rabbinin azabından hafif bir şey dokunsa, muhakkak “Eyvah bize! Gerçekten biz zalim kimselerdik” diyeceklerdir.",""
2530,21,47,"Kıyamet günü için adalet terazileri kuracağız. Öyle ki hiçbir kimseye zerre kadar zulmedilmeyecek. (Yapılan iş) bir hardal tanesi ağırlığınca da olsa, onu getirip ortaya koyacağız. Hesap görücü olarak biz yeteriz.",""
2531,21,48,"Andolsun ki biz Musa ile Harun’a Furkan’ı takvâ sahiplerine bir ışık ve bir öğüt olarak verdik.",""
2532,21,49,"Onlar, görmedikleri halde Rablerinden korkan ve kıyamet saatinden de çekinen kimselerdir.",""
2533,21,50,"İşte bu (Kur’an) da bizim indirdiğimiz mübarek bir zikirdir. Şimdi siz bunu mu inkâr ediyorsunuz?",""
2534,21,51,"Andolsun, daha önce de İbrahim’e rüşdünü/doğruyu yanlıştan ayırma yeteneğini verdik. Biz zaten onu biliyorduk.",""
2535,21,52,"Hani o, babasına ve kavmine: ""Kendilerine ibadet edip, durduğunuz bu putlar nedir?"" demişti.",""
2536,21,53,"""Atalarımızı bunlara ibadet ediyor bulduk.” dediler.",""
2537,21,54,"İbrahim: “Andolsun siz de, atalarınız da apaçık bir sapıklık içindesiniz.” dedi.",""
2538,21,55,"“Sen bize hakkı mı getirdin, yoksa bizimle alay mı ediyorsun?” dediler.",""
2539,21,56,"Dedi ki: ""Hayır! Rabbiniz, göklerin ve yerin Rabbidir. O, bunları yaratandır ve ben de buna şahitlik edenlerdenim.""",""
2540,21,57,"“Allah'a yemin ederim ki, siz arkanızı dönüp gittikten sonra ben bu putlarınıza mutlaka bir tuzak kuracağım.”",""
2541,21,58,"Derken (İbrahim) belki kendisine başvururlar diye içlerinden bir büyüğü bırakarak onları (putları) paramparça etti.",""
2542,21,59,"Onlar: “Bunu putlarımıza kim yaptıysa şüphesiz ki o zalimlerdendir” dediler.",""
2543,21,60,"(İçlerinden bazıları), “İbrahim denilen bir gencin onları diline doladığını duyduk” dediler.",""
2544,21,61,"(Bir kısmı da) “O halde haydi, onu insanların gözü önüne getirin. Belki (bu konuda) şahitlik ederler” dediler.",""
2545,21,62,"(İbrahim gelince) “Sen mi yaptın bunu ilâhlarımıza ey İbrahim!” dediler.",""
2546,21,63,"“Hayır! Bunu şu büyükleri yapmıştır. Konuşabiliyorlarsa, onlara sorun bakalım!” dedi.",""
2547,21,64,"Bunun üzerine birbirlerine dönüp, “Hiç şüphesiz asıl zalimler sizsiniz siz!” dediler.",""
2548,21,65,"Sonra eski inanç ve inatlarına döndüler ve: “Andolsun, bunların konuşmayacağını sen de bilirsin” dediler.",""
2549,21,66,"İbrahim: ""O halde Allah’ı bırakıp da size hiç bir şekilde fayda ya da zarar vermeyen şeylere mi ibadet ediyorsunuz?"" dedi.",""
