"Translation Info:
#---------------------------
1652,12,56,"I tako Mi Jusufu dadosmo vlast u zemlji; boravio je ondje gdje je htio; milost svoju Mi dajemo onome kome hoćemo i ne uništavamo nagradu onima koji dobra djela čine.",""
1653,12,57,"A nagrada na Ahiretu bolja je za one koji vjeruju i koji se Allaha boje i grijeha klone.",""
1654,12,58,"I dođoše braća Jusufova i uđoše k njemu, pa ih on poznade, a oni njega ne poznadoše.",""
1655,12,59,"I kad ih podmiri namirnicama i tovare im pripremi, reče: ""Dovedite mi svoga brata po ocu, zar ne vidite da punu mjeru dajem i da najbolje ugošćujem.""",""
1656,12,60,"Ako mi ga ne dovedete, nećete više od mene mjeru s namirnicama dobiti i blizu mi ne dolazite!""",""
1657,12,61,"""Pobrinut ćemo se da ga nekako od oca njegova izmamimo, zaista ćemo tako postupiti"", rekoše oni.",""
1658,12,62,"A Jusuf reče momcima svojim: ""Stavite njihove stvari i namirnice u tovare njihove, oni će ih, kad se vrate svojima, prepoznati i opet će se vratiti.""",""
1659,12,63,"I pošto se vratiše ocu svome, rekoše: “O oče naš, uskraćeni ćemo za mjeru s namirnicama biti. Zato pošalji s nama brata našeg da bismo dobili mjeru s namirnicama, a mi ćemo ga, zaista, čuvati.”",""
1660,12,64,"""Zar da vam ga povjerim kao što sam prije povjerio brata njegova?"", reče on. ""Ali, Allah je Čuvar najbolji i On je Najmilostiviji!""",""
1661,12,65,"A kada otvoriše tovare svoje, nađoše da su im vraćene stvari njihove, i rekoše: ""O oče naš, šta možemo više poželjeti? Evo, vraćene su nam stvari naše, i hranom ćemo porodicu našu namiriti, i brata našeg ćemo čuvati, a dobit ćemo i dodatni tovar koji kamila može ponijeti; to je za njega neznatan iznos.""",""
1662,12,66,"""Ja ga s vama neću poslati"", reče, ""dok se čvrsto Allahom ne zakunete da ćete mi ga doista vratiti, osim ako onemogućeni budete."" I pošto mu se oni zakleše, on reče: ""Allah je za ono što govorimo jamac!""",""
1663,12,67,"I reče: ""O sinovi moji, ne ulazite na jednu kapiju, već na razne kapije, a ja vas ne mogu spasiti od onoga što vam Allah odredi; vlast pripada jedino Njemu, ja se u Njega uzdam, i neka se samo u Njega uzdaju oni koji se uzdaju!""",""
1664,12,68,"I kad uđoše onako kako im je otac njihov naredio, to im nimalo nije pomoglo da budu pošteđeni onoga što im je Allah bioodredio, jedino se ostvarila želja Jakubova, koju je izvršio, a on je, uistinu, znanje imao, zato što smo ga Mi naučili, ali većina ljudi ne zna.",""
1665,12,69,"I kad dođoše kod Jusufa, on privi na grudi brata svoga i reče: ""Ja sam, doista, brat tvoj i ne žalosti se zbog onog što su oni činili.""",""
1666,12,70,"I pošto ih namiri potrebnom hranom, stavi pehar u tovar brata svoga, a poslije jedan glasnik stade vikati: ""Karavano, vi ste, doista, kradljivci!""",""
1667,12,71,"Oni im pristupiše i upitaše: ""Šta ste to izgubili?""",""
1668,12,72,"""Izgubili smo vladarevu posudu"", odgovoriše. ""Ko je donese, dobit će tovar hrane koji kamila može ponijeti. Ja za to garantujem.""",""
1669,12,73,"""Allaha nam"", rekoše oni, ""vi znate da mi nismo došli da činimo nered u zemlji, i mi nismo kradljivci.""",""
1670,12,74,"""A kakva je kazna lopovu ako budete lagali?"", upitaše.",""
1671,12,75,"“Kazna je onome u čijem se tovaru nađe – sam on.”, odgovoriše. “Eto, tako mi kažnjavamo zulumćare.”",""
1672,12,76,"I on poče s vrećama njihovim, prije vreće brata svoga, a onda izvadi pehar iz vreće brata svoga. Tako smo, eto, u Jusufovu korist varku napravili. On, po vladarevu zakonu, nije mogao uzeti kao roba brata svoga, izuzev da to Allah hoće. Mi uzdižemo na veće položaje onoga koga hoćemo. Sve znaniji od znanijeg ima, a Sveznajući je iznad svakog.",""
1673,12,77,"""Ako je on ukrao"", rekoše oni, ""pa i prije je brat njegov krao!"" I Jusuf to u sebi zataji i to im ne otkri. ""Vi ste u gorem položaju"", pomisli u sebi, ""Allah najbolje zna ono što vi spominjete.""",""
1674,12,78,"""O velikašu"", rekoše oni, ""on ima vrlo stara oca, pa uzmi jednog od nas umjesto njega! Mi uistinu vidimo da si jedan od dobročinitelja.""",""
1675,12,79,"""Sačuvaj Allahu"", reče, ""da uzmemo nekog drugog do onoga kod koga smo našli ono što je naše! Tada bismo zaista zulumćari bili!""",""
1676,12,80,"I pošto u njemu izgubiše svaku nadu da će brata spasiti, odvojiše se ustranu da se posavjetuju. ""Zar ne znate"", reče najstariji među njima, ""da ste se svome ocu Allahom zakleli, a i da ste prije toga u vezi s Jusufom propust učinili?! Neću napustiti ovu zemlju dok mi to moj otac ne dozvoli ili dok Allah u moju korist ne presudi, a On je Sudija najbolji.""",""
1677,12,81,"""Vratite se svom ocu pa recite: 'O oče naš, sin tvoj je ukrao; mi tvrdimo samo ono što smo vidjeli, a mi nismo mogli neviđeno znati.'""",""
1678,12,82,"""Pitaj naselje u kome smo boravili i karavanu s kojom smo došli. Mi, zaista, govorimo istinu!""",""
1679,12,83,"""Nije tako"", reče Jakub, ""u dušama vašim ponikla je zla misao, a lijepa je strpljivost. Nadam se da će mi ih Allah sve vratiti; uistinu je On Sveznajući i Mudri.""",""
1680,12,84,"I okrenu se od njih i reče: ""O Jusufe, tugo moja!"", i oči mu pobijelješe od jada, bio je vrlo potišten.",""
1681,12,85,"""Allaha nam"", rekoše oni, ""ti toliko spominješ Jusufa da ćeš teško oboljeti ili umrijeti!""",""
1682,12,86,"""Ja tugu svoju i jad svoj pred Allaha iznosim, a Allah mi je dao da znam ono što vi ne znate"", reče on.",""
1683,12,87,"""O sinovi moji, idite i raspitajte se za Jusufa i brata njegova, i ne gubite nadu u milost Allahovu; doista, nadu u Allahovu milost gube samo ljudi koji su nevjernici.""",""
1684,12,88,"I kad oni uđoše kod njega, rekoše: ""O velikašu, i nas i porodicu našu pritisla je nevolja; donijeli smo malo vrijedne stvari, ali ti nam podaj punu mjeru i udijeli nam milostinju, jer Allah, doista, nagrađuje one koji milostinju udjeljuju.""",""
1685,12,89,"""A znate li"", upita on, ""šta ste uradili s Jusufom i bratom njegovim kada ste lahkomisleni bili?""",""
1686,12,90,"""A da ti nisi, uistinu, Jusuf?"", povikaše oni. ""Da, ja sam Jusuf, a ovo je brat moj, Allah nam je milost darovao; a ko god se uščuva i strpljiv bude bio - pa, Allah, uistinu, neće dopustiti da propadne nagrada onima koji dobra djela čine.""",""
1687,12,91,"""Allaha nam"", rekoše oni, ""Allah ti je nad nama prednost dao, mi smo, zaista, griješili!""",""
1688,12,92,"""Danas vam neće biti ukora"",reče, ""Allah će vam oprostiti, On je najmilostiviji!""",""
1689,12,93,"""Ponesite ovu košulju moju i bacite je na lice moga oca; on će progledati; i svu porodicu svoju mi dovedite!""",""
1690,12,94,"I kad karavan napusti Misir, otac njihov reče: ""Ja zbilja osjećam miris Jusufov, samo ne recite da sam omatuhio.""",""
1691,12,95,"""Allaha nam"", rekoše oni, ""doista si ti još uvijek u prijašnjoj zabludi.""",""
1692,12,96,"A kad glasonoša s radosnom vijesti dođe, on stavi košulju na lice njegovo i on progleda. ""Zar vam ne rekoh"", reče, ""da ja znam od Allaha ono što vi ne znate.""",""
1693,12,97,"""O oče naš"", rekoše oni, ""zamoli za oprost grijeha naših, mi smo, zaista, griješili.""",""
1694,12,98,"""Zamolit ću Gospodara svoga da vam oprosti"", odgovori on, ""jer On je Oprostitelj grijeha, Milostivi.""",""
1695,12,99,"I kad dođoše kod Jusufa, on privi roditelje svoje na grudi i reče: ""Nastanite se u Misiru, od svega, ako Allah da, sigurni!""",""
1696,12,100,"I on roditelje svoje postavi na prijesto i svi mu se nakloniše, pa on reče: ""O oče moj, ovo je ostvarenje moga sna nekadašnjeg. Gospodar moj ga je istinitim učinio. On je bio dobar prema meni kad me je iz tamnice izbavio i vas iz pustinje doveo, nakon što je šejtan između mene i braće moje bio razdor posijao. Gospodar moj je, zaista, dobrostiv onome kome On hoće, i On je, zaista, Sveznajući i Mudri!",""
1697,12,101,"Gospodaru moj, Ti si mi dao dio vlasti i naučio me tumačenju snova! O Ti Koji si nebesa i Zemlju bez prethodnog primjera stvorio, Ti si Zaštitnik moj i na dunjaluku i na ahiretu; daj da umrem kao musliman i pridruži me čestitima!""",""
1698,12,102,"Eto, to su neke vijesti iz onoga što je čulima nedokučivo i koje tebi objavljujemo, a ti nisi bio s njima kada su se oni odlučili, i kada su spletke smislili.",""
1699,12,103,"A većina ljudi, ma koliko ti nastojao, nisu vjernici.",""
1700,12,104,"Ti od njih ne tražiš nagradu za to, to je samo opomena svim svjetovima.",""
1701,12,105,"A koliko ima znakova na nebesima i na Zemlji pored kojih prolaze, i tom prilikom se od njih okreću!",""
1702,12,106,"Većina njih ne vjeruje u Allaha, osim tako što Mu druge pridružuju.",""
1703,12,107,"Zar mogu biti sigurni da ih nevolja, kao Allahova kazna, neće stići ili da ih čas suđeni neće iznenaditi, a da oni to neće ni primijetiti?",""
1704,12,108,"Reci: ""Ovo je put moj, ja pozivam k Allahu, imajući jasne dokaze, ja, i svaki onaj koji me slijedi, i neka je Uzvišen Allah, ja nisam od onih koji Mu druge pridružuju.""",""
1705,12,109,"A Mi smo i prije tebe samo muškarce slali, koji su iz naseljenih mjesta bili i kojima smo objave dostavljali. Zašto ovi ne putuju po svijetu, pa da vide kako su skončali oni prije njih - a ahiret je zaista bolji za one koji se uščuvaju - zar ne razumijete?'",""
1706,12,110,"I kad bi poslanici gotovo nadu gubili i pomišljali da će ih za lašce proglasiti, pomoć Naša bi im došla. Spasili bismo one koje smo Mi htjeli, a kazna Naša ne bi mimoišla ljude prestupnike.",""
1707,12,111,"U kazivanju o njima pouka je za one koji su razumom obdareni. Kur'an nije izmišljena besjeda, on priznaje knjige prije njega objavljene, i objašnjava sve, i uputa je i milost narodu koji vjeruje.",""
1708,13,1,"Elif-lam-mim-ra; Ovo su ajeti Knjige! A ono što ti se objavljuje od Gospodara tvoga istina je, ali većina ljudi ne vjeruje.",""
1709,13,2,"Allah je nebesa, bez stupova koje vidite podigao, i onda se nad Aršom uzvisio, i Sunce i Mjesec potčinio; svako se kreće do roka određenog. On upravlja svim i potanko izlaže dokaze kako biste u susret s Gospodarom svojim čvrsto bili uvjereni.",""
1710,13,3,"I On je Taj Koji je Zemlju rasprostro i na njoj nepomične planine i rijeke stvorio i od svakog ploda po par, muško i žensko dao; On dan zastire noću. U tome, doista, ima dokaza za ljude koji razmišljaju.",""
1711,13,4,"Na Zemlji ima predjela koji jedni s drugima graniče, i bašča s grožđem, i njiva, i palmi; sa više izdanaka i samo s jednim, i jednom te istom vodom se napajaju; ipak plod nekih činimo ukusnijim od drugih. U tome, doista, ima znakova za ljude koji razumiju.",""
1712,13,5,"A ako se čudiš, pa - čudi se riječima njihovim: ""Zar ćemo kad prah budemo, zaista ponovo biti stvoreni?"" To su oni što ne vjeruju Gospodara svoga. To su oni na čijim vratovima će biti sindžiri. To su stanovnici Vatre; u njoj će vječno ostati.",""
1713,13,6,"Oni te požuruju sa zlom, prije nego s dobrim, a bilo je kazni i prije njih. Gospodar tvoj ljudima prašta i uprkos zulumu njihovom, ali Gospodar tvoj, doista, i kažnjava žestoko.",""
1714,13,7,"A oni koji ne vjeruju govore: ""Zašto mu Gospodar njegov ne pošalje kakav znak?"" Ti si, međutim, samo opominjač, a svaki je narod imao onoga koji ga je na Pravi put usmjeravao.",""
1715,13,8,"Allah zna šta svako žensko nosi i šta materice kraće nose, a šta duže; u Njega sve ima mjeru.",""
1716,13,9,"Poznavatelj onoga što je čulima nedokučivo i onoga što je pojavno, Silni i Mudri.",""
1717,13,10,"Za Njega je jednak onaj od vas koji tiho govori i onaj koji to glasno čini, onaj koji se noću skriva i onaj koji po danu hodi.",""
1718,13,11,"Uz svakog od vas su meleki, koji se smjenjuju ispred njega i iza njega - po Allahovu naređenju nad njim bdiju. Sigurno je da Allah neće izmijeniti stanje u kojem se nalazi određeni narod sve dok taj narod ne promijeni ono što je u njemu. A kad Allah htjedne nekom narodu zlo, niko to ne može spriječiti; bez Njega im nema zaštitnika.",""
1719,13,12,"On je Taj Koji vam pokazuje munju, da se uplašite i ponadate, i On daje da iznova nastaju teški oblaci.",""
1720,13,13,"I grmljavina veliča i hvali Njega, a i meleki, iz strahopoštovanja prema Njemu; On šalje gromove i njima pogađa koga hoće, a oni, i pored toga, raspravljaju o Allahu, a On žestoko kažnjava.",""
1721,13,14,"Samo se Njemu može istinski moliti. A oni kojima se pored Njega mole - neće im se odazvati, kao što ni voda neće stići u usta onome koji prema njoj samo dlanove svoje pruži; dova nevjernika zasigurno je beskorisna.",""
1722,13,15,"Allahu sedždu čini sve što je na nebesima i na Zemlji, svojom voljom ili pod moranje, a i sjene njihove - ujutro i na kraju dana.",""
1723,13,16,"Reci: ""Ko je Gospodar nebesa i Zemlje?"" - i odgovori: ""Allah!"" ""Reci: ""Pa zašto ste onda umjesto Njega kao zaštitnike prihvatili one koji sami sebi ne mogu neku korist pribaviti niti od sebe kakvu štetu otkloniti?"" Reci: ""Zar su jednaki slijepac i onaj koji vidi, ili, zar su isto tmine i svjetlo, ili, možda misle da oni koje su Allahu u obožavanju pridruživali stvaraju kao što On stvara, pa im se stvaranje čini sličnim""!"" Reci: ""Allah je Stvoritelj svega i On je, Jedini, Potčinitelj svega.""",""
1724,13,17,"On vodu s neba spusti, pa svakom udolinom poteče onoliko koliko može da prihvati i bujica nosi pjenu koja narasta. I ono što ljudi tope na vatri u želji da dobiju nakit ili oruđe ima, također, otpad, sličan pjeni. Tako Allah navodi primjer za istinu i neistinu: pjena se raspršuje, dok ono što koristi ljudima ostaje na Zemlji. Tako, eto, Allah navodi primjere.",""
1725,13,18,"Onima koji se Gospodaru svome odazovu - nagrada najljepša pripada; a oni koji Mu se ne odazovu - kad bi sve što je na Zemlji njihovo bilo, i još toliko, rado bi se time otkupili. Njih čeka užas polaganja računa, prebivalište njihovo bit će Džehennem, a grozno li je to boravište!",""
1726,13,19,"Zar je onaj koji zna da je istina ono što ti se objavljuje od Gospodara tvoga kao onaj koji je slijep?! A pouku primaju samo oni koji razum imaju,",""
1727,13,20,"oni koji obavezu prema Allahu ispunjavaju i ne krše obećanje;",""
1728,13,21,"i oni koji održavaju ono što je Allah naredio da se održava i Gospodara svoga se boje i užasa obračuna se plaše.",""
1729,13,22,"I oni koji trpe u želji za licem Gospodara svoga, i oni koji namaz obavljaju, i koji od onoga što im dajemo i tajno i javno udjeljuju, i koji dobrim na zlo uzvraćaju - njima će lijep ishod dunjaluka pripasti, njih čeka najljepše prebivalište.",""
1730,13,23,"Vrtovi Adna u koje će ući i oni i roditelji njihovi i žene njihove i porod njihov - oni koji su bili čestiti - meleci će im ulaziti na vrata svaka.",""
1731,13,24,"Selam neka je vama, zato što ste trpjeli, a divan li je ishod nakon dunjaluka!",""
1732,13,25,"A oni koji krše obećanje prema Allahu, nakon što su se na to čvrsto obavezali, i kidaju ono što je Allah naredio da se održava, i čine nered na Zemlji - njih čekaju prokletstvo i užas boravišta.",""
1733,13,26,"Kome hoće, Allah daje opskrbu u obilju, i uskraćuje. Oni se raduju životu na ovom svijetu, a život na ovom svijetu prema ahiretu samo je prolazno uživanje.",""
1734,13,27,"Oni koji ne vjeruju govore: ""Zašto mu od Gospodara njegova nije spušten kakav znak?"" Reci: ""Allah odvodi na stranputicu onoga koga On hoće, a k Sebi upućuje onoga ko Mu se pokajnički obraća.""",""
1735,13,28,"One koji vjeruju i čija se srca, kad se Allah spomene, smiruju - a srca se, doista, kad se Allah spomene, smiruju.",""
1736,13,29,"Onima koji vjeruju i čine dobra djela - blago njima, njih čeka divno prebivalište.",""
1737,13,30,"I tako smo te poslali narodu prije kojeg su bili i nestali drugi narodi, da im kazuješ ono što ti objavljujemo, a oni u Svemilosnog ne vjeruju. Reci: ""On je Gospodar moj, nema boga osim Njega, u Njega se uzdam i Njemu se obraćam.""",""
1738,13,31,"Kad bi se kakvom knjigom brda pokrenula ili zemlja iskomadala ili mrtvi dozvali, Kur'an bi to bio! Štaviše, Allahu pripada sve! A zar nemaju nade i ne znaju oni koji vjeruju da bi Allah, kad bi samo htio, sve ljude uputio. A nevjernike će nesreća neprestano pogađati ili će u blizini mjesta njihova doći, zbog onoga što rade - sve dok se Allahovo obećanje ne ostvari. Allah, zaista, ne krši obećanje.",""
1739,13,32,"I prije tebe su poslanici ismijavani bili, pa sam Ja onima koji nisu vjerovali vremena ostavljao, i poslije sam ih kažnjavao, a kakva je samo kazna Moja bila!",""
1740,13,33,"Pa zar je Onaj Koji nad svakim bdi, što god da uradi, kao onaj ko to nije u stanju uraditi?! A Allahu su pridružili ortake. Reci: 'Imenujte ih!' Zar da Ga vi obavještavate o nečemu što se na Zemlji nalazi - što on zna da postoji, ili ih vi po svome nahođenju tako nazivate?! Ustvari, predstavljeno je lijepim onima koji ne vjeruju spletkarenje njihovo, i oni su od Pravog puta odvraćeni. A onaj koga Allah na stranputicu okrene neće imati nikoga da ga na Pravi put uputi.",""
1741,13,34,"Oni će u životu na dunjaluku patiti, ali će patnja na ahiretu sigurno teža biti; od Allaha ih niko neće odbraniti.",""
1742,13,35,"Ovakav je Džennet obećan onima koji se budu Allaha bojali: vrtovi s rijekama, kroz njega rijeke teku, njegovi plodovi i hladovina trajni su; to će, na kraju, slijediti onima koji se Allaha boje i grijeha klone, a ono što nevjernicima na kraju slijedi Vatra će biti.",""
1743,13,36,"Oni kojima smo dali Knjigu raduju se svemu što objavljujemo tebi, ali u urotničkim grupama ima onih koji poriču nešto od toga. Reci: ""Meni je naređeno da samo Allahu ibadet činim i da Njemu nikoga u obožavanju ne pridružujem; Njemu ja pozivam i Njemu se vraćam.""",""
1744,13,37,"I Mi ga tako objavljujemo usavršenog na arapskom jeziku. A ako bi se ti za ćudima njihovim poveo, nakon što ti je znanje došlo, ti ne bi imao nikoga ko bi te od Allaha zaštitio ni odbranio.",""
1745,13,38,"I prije tebe smo poslanike slali, i supruge i potomke im davali. I nijedan poslanik nije mogao s nekim znakom istupiti, osim s Allahovom dozvolom. Svako doba imalo je Knjigu.",""
1746,13,39,"Allah uklanja šta hoće, a ostavlja šta hoće; u Njega je glavna Knjiga.",""
1747,13,40,"Bilo da ti pokažemo dio onoga što im prijeteći obećavamo, bilo da ti život oduzmemo, tvoje je da obznanjuješ, a Naše da račune svodimo.",""
1748,13,41,"Zar oni ne vide da Mi Zemlju sužavamo umanjujući krajeve njene?! A Allah sudi i niko ne može presudu Njegovu pobiti, i On brzo račun svodi.",""
1749,13,42,"Lukavstva su smišljali i oni prije njih, ali svako lukavstvo pripada Allahu, i On zna šta svako zaslužuje. A nevjernici će sigurno saznati kome će lijep ishod na kraju pripasti.",""
1750,13,43,"Oni koji ne vjeruju govore: ""Ti nisi poslanik."" Reci: ""Meni i vama dovoljan će kao svjedok biti Allah, i oni koji znanje iz Knjige imaju.""",""
1751,14,1,"Elif-lam-ra, Ovo je knjiga koju ti objavljujemo da ljude dozvolom njihova Gospodara izvedeš iz tmina na svjetlo, na put Silnoga i Hvaljenoga",""
1752,14,2,"Allaha, čije je ono što je na nebesima i ono što je na Zemlji. A teško nevjernicima od patnje žestoke,",""
1753,14,3,"onima koji život na dunjaluku više vole od ahireta i koji od Allahova puta odvraćaju i nastoje ga krivim prikazati! Oni su daleko zalutali.",""
1754,14,4,"Mi nismo poslali nijednog poslanika koji nije govorio jezikom naroda svoga, da bi im objasnio. A Allah u zabludu okreće onoga koga hoće i upućuje na Pravi put onoga koga hoće; On je Silni i Mudri.",""
1755,14,5,"I Musaa smo poslali s dokazima Našim: ""Izvedi narod svoj iz tmina na svjetlo i podsjeti ga na Allahove blagodati."" To su, uistinu, znakovi za svakog ko je strpljiv i zahvalan.",""
1756,14,6,"I kad Musa reče narodu svom: ""Sjetite se Allahove blagodati kad vas je izbavio od faraonovih ljudi koji su vas najgorim mukama mučili, koji su vam mušku djecu klali, a žensku u životu ostavljali - to je bilo veliko iskušenje od Gospodara vašega.""",""
1757,14,7,"I kad je Gospodar vaš objavio: ""Ako budete zahvalni, Ja ću vam sigurno još više dati; budete li nezahvalni, nevjernici, žestoka će, doista, biti kazna Moja.""",""
1758,14,8,"I Musa još reče: ""Ako budete nezahvalni nevjernici i vi i svi drugi na Zemlji, pa, Allah je, doista, neovisan i hvaljen.""",""
1759,14,9,"Zar do vas nije doprla vijest o onima prije vas, o narodu Nuhovu, i o Adu, i o Semudu, i o onima poslije njih? Samo ih Allah zna! Poslanici su im njihovi jasne dokaze donosili, ali oni su ruke svoje na usta stavljali i govorili: ""Mi ne vjerujemo u ono što se po vama šalje i mi itekako sumnjamo u ono u što nas pozivate.""",""
1760,14,10,"Poslanici su njihovi govorili: ""Zar se može sumnjati u Allaha, Koji je nebesa i Zemlju bez prethodnog primjera-iz ničega stvorio? On vas poziva da bi vam neke grijehe oprostio i da bi vas do roka određenog ostavio."" Oni su odgovorili: ""Vi ste ljudi kao i mi; hoćete da nas odvratite od onih koje su naši preci obožavali - pa, donesite nam dokaz očevidni.""",""
1761,14,11,"""Mi jesmo ljudi kao i vi"", govorili su im poslanici njihovi, ""ali, Allah dariva samo one robove Svoje koje On hoće; mi vam ne možemo donijeti dokaz osim s dozvolom Allahovom - a vjernici neka se samo u Allaha uzdaju.""",""
1762,14,12,"""Zašto da se ne uzdamo u Allaha kad nas je On putevima kojim idemo uputio? Mi ćemo, doista, strpljivo podnositi ono čime nas uznemiravate - a oni koji se uzdaju, neka se samo u Allaha uzdaju!""",""
1763,14,13,"Oni koji nisu vjerovali govorili su poslanicima svojim: ""Ili ćete se u vjeru našu vratiti ili ćemo vas, doista, iz zemlje naše protjerati!"" A poslanicima je Gospodar njihov objavljivao: ""Mi ćemo zulumćare sigurno uništiti.",""
1764,14,14,"I poslije njih vas na Zemlji nastaniti. Bit će to za one koji će se polaganja računa preda Mnom bojati i koji će od prijetnje Moje strahovati.""",""
1765,14,15,"I poslanici su pomoć tražili, pa je svaki oholi inadžija nastradao.",""
1766,14,16,"Pred njim će Džehennem biti - i on će biti napajan tekućinom od sukrvice.",""
1767,14,17,"Mučit će se da je proguta, ali je nikako neće moći proždrijeti i smrt će mu sa svih strana prilaziti, ali on neće umrijeti; njega poslije toga tek čeka patnja teška.",""
1768,14,18,"Djela onih koji ne vjeruju u Gospodara svoga nalik su na pepeo koji vihor u olujnom danu raznese; neće moći očekivati nikakvu nagradu za djela koja su učinili, to je stranputica daleka.",""
1769,14,19,"Zar ne vidiš da je Allah nebesa i Zemlju s Istinom stvorio? Ako htjedne vas će ukloniti i nova stvorenja dovesti.",""
1770,14,20,"To Allahu nije teško.",""
1771,14,21,"I izići će svi pred Allaha, pa će oni koji su bili nemoćni reći svojim glavešinama, onima koji su osioni bili: ""Mi smo bili vaše pristalice, pa da li ste u stanju da nas bar malo od Allahove kazne zaštitite?"" ""Da je nas Allah uputio"", odgovorit će oni, ""i mi bismo bili vas uputili. Žalili se mi ili trpjeli, svejedno nam je, spasa nama više neće biti.""",""
1772,14,22,"I kada bude sve riješeno, šejtan će reći: ""Allah vam je istinsko obećanje dao, a ja sam vam obećavao i svoja obećanja iznevjerio; ali, ja nisam nikakvu vlast nad vama imao, samo sam vas pozivao i vi ste mi se odazivali; zato ne korite mene, već sami sebe; niti ja mogu vama pomoći, niti vi možete pomoći meni. Ja nemam ništa s tim što ste me prije Njemu u obožavanju pridruživali. Zulumćare sigurno čeka bolna patnja.""",""
1773,14,23,"A oni koji su vjerovali i dobra djela činili bit će uvedeni, s dozvolom Gospodara njihova, u džennetske bašče kroz koje rijeke teku i u njima će vječno boraviti, njihov pozdrav će u njima selam biti.",""
1774,14,24,"Zar ne vidiš kako Allah navodi primjer - lijepa je riječ kao lijepo drvo: korijen mu je čvrsto u zemlji a grane prema nebu.",""
1775,14,25,"Ono plod svoj u svakom momentu daje s dozvolom Gospodara svoga- a Allah ljudima navodi primjere da bi se prisjetili i pouku uzeli.",""
1776,14,26,"a ružna je riječ kao ružno drvo koje je s površine zemlje iščupano. Njemu nema opstanka.",""
1777,14,27,"Allah vjernike postojanom riječju učvršćuje u životu na dunjaluku, a i na ahiretu, a zulumćare u zabludu odvodi; Allah radi što hoće.",""
1778,14,28,"Zar ne vidiš one koji su umjesto zahvalnosti Allahu na blagodatima - nezahvalnošću uzvratili i narod svoj u Kuću propasti doveli,",""
1779,14,29,"u Džehennem, u kome će gorjeti - a užasno je on prebivalište!",""
1780,14,30,"I koji su Allahu druge kao ravne dodavali da bi zavodili s puta Njegova? Reci: ""Naslađujte se, završit ćete, sigurno, u Vatri!""",""
1781,14,31,"Reci Mojim robovima koji vjeruju da namaz obavljaju i da udjeljuju i tajno i javno iz onoga što im Mi darujemo, prije nego što nastupi Dan u kome neće biti ni trgovanja ni prijateljstva.",""
1782,14,32,"Allah je Taj Koji je stvorio nebesa i Zemlju; On spušta s neba vodu i čini da pomoću nje rađaju plodovi kojima se hranite; i potčinio vam je lađe da morem plove po odredbi Njegovoj, i potčinio vam je rijeke,",""
1783,14,33,"i potčinio vam je Sunce i Mjesec, koji se stalno kreću, i potčinio vam je noć i dan.",""
1784,14,34,"I daje vam od svega onoga što od Njega tražite, i ako biste Allahove blagodati brojali, ne biste ih nabrojali. Čovjek je, uistinu, itekako nepravedan i nezahvalan.",""
1785,14,35,"A kada Ibrahim reče: ""Gospodaru moj, učini ovaj grad sigurnim i sačuvaj i mene i sinove moje od toga da obožavamo kumire.",""
1786,14,36,"Oni su, Gospodaru moj, mnoge ljude na stranputicu naveli. Onaj ko bude mene slijedio - moje je vjere, a onaj ko bude protiv mene ustajao, pa - Ti si, uistinu, Onaj Koji oprašta grijehe i milostiv si.",""
1787,14,37,"Gospodaru naš, ja sam neke potomke svoje naselio u kotlini u kojoj se ništa ne sije, kod Tvoje časne Kabe, da bi, Gospodaru naš, namaz obavljali; zato učini da srca nekih ljudi čeznu za njima i opskrbi ih raznim plodovima da bi zahvalni bili.",""
1788,14,38,"Gospodaru naš, Ti sigurno znaš šta mi tajimo, a šta na javu iznosimo. A Allahu ništa nije skriveno; ni na Zemlji, ni na nebu.",""
1789,14,39,"Hvala Allahu, Koji mi je u starosti podario Ismaila i Ishaka; Gospodar moj dove, uistinu, uslišava.",""
1790,14,40,"Gospodaru moj, daj da ja i potomci moji u obavljanju namaza budemo ustrajni; Gospodaru naš, Ti usliši dovu moju!",""
1791,14,41,"Gospodaru naš, oprosti meni, i roditeljima mojim i svim vjernicima- na Dan kad se bude polagao račun!""",""
1792,14,42,"A ti nikako ne misli da Allah ne mari za onim što rade zulumćari! On ih samo pušta do Dana kada će im oči ostati otvorene!",""
1793,14,43,"Žurit će, glave im uzdignute, pogled ukočen; a srca će im prazna biti.",""
1794,14,44,"Ti opominji ljude Danom kada će im kazna doći, kad će oni koji su zulum činili - govoriti: ""Gospodaru naš, ostavi nas još samo kratko vrijeme, odazvat ćemo se pozivu Tvome i slijedit ćemo poslanike!"", a zar se prije niste zaklinjali da s ovog svijeta nećete otići?",""
1795,14,45,"I nastanili ste se bili u mjestima gdje su živjeli oni koji su prema sebi zulum učinili, a bilo vam je poznato kako smo s njima postupili i primjere smo vam navodili.",""
1796,14,46,"I oni lukavstva svoja pletu, a Allah zna za lukavstva njihova, samo što lukavstva njihova ne mogu brda pokrenuti.",""
1797,14,47,"Nemoj ni pomisliti da Allah neće održati obećanje Svoje poslanicima Svojim-Allah je, uistinu, silan i strog.",""
1798,14,48,"Na Dan kad Zemlja bude zamijenjena drugom zemljom, a i nebesa, i kad svi iziđu pred Allaha, Jedinoga, Potčinitelja svega.",""
1799,14,49,"Taj dan ćeš vidjeti prijestupnike u okovima zajedno povezane.",""
1800,14,50,"Košulje će im od katrana biti, a vatra će lica njihova obaviti.",""
